#,Name,Color,Parent,Start,Stop,Icon,Description,[Namechange,When,Description,[Namechange,When,Description,[Namechange,When,Description,[Namechange,When,Description,[Namechange,When,Description,[Namechange,When,Description,[Namechange,When,Description,[Namechange,When,Description,[Namechange,When,Description,[Namechange,When,Description,[Namechange,When,Description,[Namechange,When,Description
#,UNIX AND UNIX-LIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,QNIX [Spider Systems],#FF8585,UNIX System III [AT&T],1985,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,REAL/IX [AEG],#FF8585,UNIX System III [AT&T],1989,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Regulus [Alcyon],#FF8585,UNIX System III [AT&T],1982,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,RTUX [Emerge Systems],#FF8585,UNICS [AT&T/Bell Labs],1984,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,SORIX [Siemens],#FF8585,UNIX System III [AT&T],1989,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Sphinx [Data General],#FF8585,UNIX System III [AT&T],1983,1985.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Stellix [Stardent],#FF8585,UNIX System III [AT&T],1982,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,SUNIX [SGS-Ates],#FF8585,UNIX System III [AT&T],1982,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Topix [Sequioa],#FF8585,UNIX System III [AT&T],1987,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,UHC Unix [UHC],#FF8585,UNIX System III [AT&T],1987,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Uniq [Uni Digital Technologies],#FF8585,UNICS [AT&T/Bell Labs],1977,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Unisis [Codata],#FF8585,UNICS [AT&T/Bell Labs],1989.10,1991.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Unisys Unix [Unisys],#FF8585,UNIX System III [AT&T],1991,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Unity [Human Computing Resources],#FF8585,UNIX System III [AT&T],1983,1988.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,"UX (EWS-UX, UP-UX) [NEC]",#FF8585,UNIX System III [AT&T],1988,19993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ZENY Unix,#FF8585,UNIX System III [AT&T],1992,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Zeus [Zilog],#FF8585,UNICS [AT&T/Bell Labs],1979.10,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,UMAX V [Encore],#FF8585,UNIX System III [AT&T],1986.10,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Serix [CMI Corp],#FF8585,UNIX System III [AT&T],1983,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,RT/EMT [Human Computing Resources],#FF8585,UNICS [AT&T/Bell Labs],1980,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,MUTOS [Robotron],#FF8585,UNICS [AT&T/Bell Labs],1981,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,"Genetic Unix, but time data missing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,ACIX [IBM],#8B0000,3BSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,BOS/X,#8B0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,DTIX,#8B0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,DVIX,#8B0000,UNIX System III [AT&T],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,MCS,#8B0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,Mimos,#8B0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,MMOS,#8B0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,NUXI,#8B0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,DEC/Rose [DEC],#8B0000,OSF/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,System B [Plexus],#8B0000,UNIX System III [AT&T],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,Tribblix,#8B0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,V/86 [Motorola],#8B0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,Velocity [Ready Systems],#8B0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,VOLVIX [Archipel],#8B0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,Xoftnix,#8B0000,UNIX System III [AT&T],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,Zenith Unix,#8B0000,UNIX System III [AT&T],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,Unclear if Unix(oid) or not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,Perps [CCI],#000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,Uni-Dol [DMC],#000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,Unidos [Unidos],#000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,VM/LX [IBM/Interactive],#000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#N,SX-110 [Unisys],#000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,Unixoid but not genetic Unix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,QUNIX [QNX Software],#FF8585,,1982,1997,,,QNX,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,QNX Neutrino [QNX Software],#8B0000,QUNIX [QNX Software],1996,,,,QNX RTOS,2001.1,,QNX,2002.6,,QNX Neutrino RTOS,2006.10,,QNX,2014.2,,,,,,,,,,,,,,,,,,,,,,,,,
N,Blackberry PlayBook OS [RIM],#FF8585,QNX Neutrino [QNX Software],2011.4,2014.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,BlackBerry 10 [BlackBerry],#FF8585,Blackberry PlayBook OS [RIM],2013.1,2017.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,IOS-XR [Cisco],#FF8585,QNX Neutrino [QNX Software],2004.5,2015.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Multics,#FF8585,,1965,2000.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,MSS,#FF8585,Multics,1969.10,1976.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,MR,#FF8585,MSS,1976.2,1990.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANALIX,#FF8585,,1986,1986.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,AquilaOS,#FF8585,,2018.5,2019.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Core-OS-RISC-V,#FF8585,,2020.01,2021.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Chorus [Chorus Systemes],#FF8585,,1980,2011,,,Chorus/MIX,1989,,ChorusOS,1997.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,VirtualLogix C5 [Jaluna],#FF8585,,2002.8,2010.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Coherent [MWC],#FF8585,,1980,1994.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,DCC-IX,#FF8585,,1985,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Digix [Digirede],#FF8585,,1986,1992.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,DNIX [Dataindustrier],#FF8585,,1983,1997.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABCenix [Luxor],#FF8585,DNIX [Dataindustrier],1985,1987.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,EDIX,#FF8585,,1989,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Escape,#FF8585,,2008.10,2016.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,FiwixOS,#8B0000,,2018.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Little Kernel,#8B0000,,2008.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,TrustyOS [Google],#8B0000,Little Kernel,2013.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,REAL,#FF8585,,1987,1987.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,SIDIX,#FF8585,,1989,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,SOX [Cobra Tecnologia],#FF8585,,1989,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,LynxOS,#8B0000,,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,TC/IX [Control Data],#FF8585,LynxOS,1989,1992,,,EP/LX,1990.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,MINIX,#FF8585,,1987,2017.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,MeikOS [Meiko Scientific],#FF8585,,1989,1991.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Minix-VMD,#FF8585,MINIX,2000.11,2001.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,MiNT/MultiTOS,#8B0000,,1990.5,,,,FreeMiNT,1994.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Thoroughbred/OS [Omega],#FF8585,,1983,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,LemonOS,#8B0000,,2019.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Meshix,#FF8585,,1990,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Cromix [Cromemco],#FF8585,,1979,1985.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Oasis [Phase One Systems],#FF8585,,1977,2008.12,,,THEOS,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Onyx,#8B0000,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Plurix,#FF8585,,1982,2008.12,,,Tropix,1986.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Mulplix,#FF8585,Plurix,1993,1997.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Punix,#FF8585,,2008.1,2013.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Redox OS,#8B0000,,2015.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Sortix,#8B0000,,2011.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,SeaOS,#FF8585,,2012,2016.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,TUNIS,#FF8585,,1981,1981.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,USIX [System Six],#FF8585,,1993,2001.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,UZIX,#FF8585,,1985,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Xinu,#FF8585,,1984,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,C Executive [JMI Software],#FF8585,,1996,2013.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,DRM System [NV Philips],#FF8585,,1985,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,managarm,#8B0000,,2014.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,NachOS,#FF8585,,1992,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Pintos,#FF8585,NachOS,2004,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,      ,#FF8585,Pintos,2009,2014.2,,,Uni Orion OS,2013.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Gramado,#8B0000,,2020.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Brutal,#8B0000,,2021.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Thix,#FF8585,,1995,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ToaruOS,#8B0000,,2011.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,UNOS [Charles River Data Systems],#FF8585,,1981,1997.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,VMEexec [Motorola],#FF8585,,1988,1996.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Data ONTAP [NetApp],#8B0000,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,GNO/ME [Procyon],#FF8585,,1991,1999.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,LUnix,#FF8585,,2000,2013.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,MERLIN [Silicon Valley Software],#FF8585,,1982.4,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Sprite,#FF8585,,1984,1992.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,VOS [Stratus Technologies],#8B0000,,1982.2,,,,OpenVOS,2008.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,System/88 OS [IBM],#FF8585,VOS [Stratus Technologies],1987,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Soso,#FF8585,,2017.12,2021.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,VSTa,#FF8585,,1993.1,2005,,,FMI/OS,2004.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,XDI [Crescendo Communications],#FF8585,,1990,2015.12,,,CatOS,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,OSv [Clodius Systems],#8B0000,,2013.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,SerenityOS,#8B0000,,2018.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,skiftOS,#8B0000,,2018.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Aero,#8B0000,,2021.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Embox,#8B0000,,2008.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ForthOS,#FF8585,,2004,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,GiX,#FF8585,,2001,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,kerla,#8B0000,,2021.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,OS67,#FF8585,,2014.10,2021.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,PonyOS,#8B0000,ToaruOS,2011.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,SteinsOS,#FF8585,,2021.1,2021.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Tilck,#8B0000,,2016.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Tupai,#FF8585,,2018.2,2018.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Valkyrie,#8B0000,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Winix,#8B0000,,2017.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,xv7,#FF8585,,2019.12,2021.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ZeX/OS,#FF8585,,2007,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Synthesis,#FF8585,,1992.1,1992.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Octox,#8B0000,,2023.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Multiplix,#FF8585,,2022.1,2023.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,xv6,#FF8585,,2006,2022.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,rxv64,#8B0000,xv6,2006.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Maestro,#FF8585,,2018.12,2024.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,OS-9 RTOS [Microware],#8B0000,,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,OS-9000 [Microware],#FF8585,OS-9 RTOS [Microware],1993.6,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,OS-9/68K [Microware],#FF8585,OS-9 RTOS [Microware],1992,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,CD-RTOS,#FF8585,OS-9 RTOS [Microware],1988,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,David [Microware],#FF8585,OS-9 RTOS [Microware],1993.9,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,NitrOS-9,#8B0000,OS-9 RTOS [Microware],1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Plan 9 [AT&T/Bell Labs],#8B0000,,1992,,,,9legacy,2015.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,9atom,#FF8585,Plan 9 [AT&T/Bell Labs],2011,2013.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,9front,#8B0000,Plan 9 [AT&T/Bell Labs],2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Plan B,#8B0000,Plan 9 [AT&T/Bell Labs],2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Nix,#8B0000,Plan 9 [AT&T/Bell Labs],2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Harvey OS,#8B0000,Plan 9 [AT&T/Bell Labs],2015.7,2023.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Jehanne,#8B0000,Plan 9 [AT&T/Bell Labs],2016.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Inferno,#FF8585,Plan 9 [AT&T/Bell Labs],1996,2021.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,purgatorio,#FF8585,Inferno,2018,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,9ferno,#8B0000,purgatorio,2018.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,mOS,#FF8585,,2019.2,2021.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,opuntiaOS,#8B0000,,2019.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,pranaOS,#8B0000,,2021.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,R9,#8B0000,,2022.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Linux,#8B0000,,1991.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Void Linux,#8B0000,Linux,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,NixOS,#8B0000,Linux,2013.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Clear Linux [Intel],#8B0000,Linux,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Alpine,#8B0000,Linux,2005.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Slackware Linux,#8B0000,Linux,1993.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Caldera OpenLinux,#FF8585,Slackware Linux,1997.09,2002.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Lycoris Desktop,#FF8585,Caldera OpenLinux,2002.09,2004.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Solus,#8B0000,Linux,2015.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,SuSE Linux [SuSE],#8B0000,Linux,1994.2,,,,OpenSUSE,2005.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,SUSE Linux Enterprise [SuSE],#8B0000,SuSE Linux [SuSE],2000.10.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Debian GNU/Linux,#8B0000,Linux,1993.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Hiweed,#8B0000,Debian GNU/Linux,2004.03,,,,Deepin,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Knoppix,#8B0000,Debian GNU/Linux,2000.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,MEPIS,#FF8585,Debian GNU/Linux,2003.5,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,MX Linux,#8B0000,MEPIS,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Ubuntu [Canonical],#8B0000,Debian GNU/Linux,2004.10.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Ubuntu Touch,#8B0000,Ubuntu [Canonical],2013.10.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,KDE Neon,#8B0000,Ubuntu [Canonical],2017.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Linux Mint,#8B0000,Ubuntu [Canonical],2006.8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,elementary OS,#8B0000,Ubuntu [Canonical],2011.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Zorin OS,#8B0000,Ubuntu [Canonical],2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Pop!_OS [System76],#8B0000,Ubuntu [Canonical],2017.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Red Hat Linux [Red Hat],#FF8585,Linux,1995.5.13,2003.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Conectiva Linux,#FF8585,Red Hat Linux [Red Hat],1997.09,2004.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Red Hat Enterprise Linux,#8B0000,Fedora Core,2003.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Fedora Core,#8B0000,Red Hat Linux [Red Hat],2003.11,2100,,,Fedora,2007.11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,CentOS,#8B0000,Red Hat Enterprise Linux,2004.5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,EulerOS [Huawei],#8B0000,CentOS,2021.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Oracle Linux [Oracle],#8B0000,Red Hat Enterprise Linux,2006.10.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Scientific Linux,#FF8585,Red Hat Enterprise Linux,2004.5,2020.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,AlmaLinux,#8B0000,Red Hat Enterprise Linux,2021.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Rocky Linux,#8B0000,Red Hat Enterprise Linux,2021.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Mandrake Linux [MandrakeSoft],#8B0000,Red Hat Linux [Red Hat],1998.7.23,,,,Mandriva Linux,2005.3,,OpenMandriva Lx,2012.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ROSA Linux,#8B0000,Mandrake Linux [MandrakeSoft],2010.12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Mageia Linux,#8B0000,Mandrake Linux [MandrakeSoft],2011.6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,PCLinuxOS,#8B0000,Mandrake Linux [MandrakeSoft],2003.10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Arch Linux,#8B0000,Linux,2002.3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Manjaro,#8B0000,Arch Linux,2011.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Enoch Linux,#8B0000,Linux,1999.12,,,,Gentoo Linux,2002.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
